ID,ro,rmy,source,len_ro,len_rmy,ratio
Acts_3_16,"Prin credinţa în Numele lui Isus, a întărit Numele Lui pe omul acesta, pe care-l vedeţi şi-l cunoaşteţi; credinţa în El a dat omului acestuia o tămăduire deplină, cum vedeţi cu toţii.","Vaś ke pakǎjlǎs and‑o Anav le Isusosqo, e zor le Anavesqi le Isusosqo sastǎrdǎs kadale manuśes saves tume dikhen les thaj prinʒaren les. O pakǎpen kaj avel katar o Isus dinǎs kadale manuśes sastipen, sar dikhen savorre.",custom,32,37,1.15625
Acts_3_17,"Şi acum, fraţilor, ştiu că din neştiinţă aţi făcut aşa, ca şi mai-marii voştri.","Thaj akana, thaj phenǎlen, ʒanav ke tume thaj tumare maj bare kerden kodola bukǎ ⌞le Isusosqe⌟, bi te ʒanen so kerenas.",custom,14,21,1.5
Acts_3_18,"Dar Dumnezeu a împlinit astfel ce vestise mai înainte prin gura tuturor prorocilor Lui: că, adică, Hristosul Său va pătimi.","Ama o Del kadja kerdǎs sar phendǎs pande savorre prooroćǎ maj anglal, ke o bićhaldo Lesθar nakhela andar bare dukha.",custom,20,20,1.0
Acts_3_19,"Pocăiţi-vă dar şi întoarceţi-vă la Dumnezeu, pentru ca să vi se şteargă păcatele, ca să vină de la Domnul vremurile de înviorare","Kadja ke mukhen tumen tumare thaj bolden tumen k‑o Del, kaś te khoslǒn tumare bezexa.",custom,22,15,0.6818181818181818
Acts_3_20,"şi să trimită pe Cel ce a fost rânduit mai dinainte pentru voi: pe Isus Hristos,",Atunći o Raj dela tumen nevi zor ʒi kana bićhalela le Hristosos saves alosardǎs Les maj anglal vaś tumenqe haj kadava si o Isus.,custom,16,24,1.5
Acts_3_21,"pe care cerul trebuie să-L primească, până la vremurile aşezării din nou a tuturor lucrurilor – despre aceste vremuri a vorbit Dumnezeu prin gura tuturor sfinţilor Săi proroci din vechime.",Ama o Isus trebal te beśel and‑o ćeri ʒi kana savorre bukǎ ovena nevǎrde. Pala kadala dinǎs duma o Del pande Pesqe prooroćǎ sfincǎ bute berśença anglal.,custom,30,27,0.9
Acts_3_22,"În adevăr, Moise a zis părinţilor noştri: ‘Domnul Dumnezeul vostru vă va ridica dintre fraţii voştri un proroc ca mine; pe El să-L ascultaţi în tot ce vă va spune.","O Mojse ⌞delas duma pala o Isus kana⌟ phendǎs: « Andar tumaro poporo o Raj, tumaro Del, dela tumenqe jekhe proorokos sar manθe. Les te kanden Les, orso phenela tumenqe!",custom,30,30,1.0
Acts_3_23,Şi oricine nu va asculta de Prorocul acela va fi nimicit cu desăvârşire din mijlocul norodului.’,Thaj orkon na kerela so phenel kodova prooroko avela inkavdo andar o poporo haj mudardo. »,custom,16,16,1.0
Acts_3_24,"De asemenea, toţi prorocii, de la Samuel şi ceilalţi care au urmat după el şi au vorbit, au vestit zilele acestea.","Haj vi savorre prooroćǎ, katar o Samuel vi okolaver kaj avile pala lesθe, dine duma pa kadala gesa.",custom,21,18,0.8571428571428571
Acts_3_25,"Voi sunteţi fiii prorocilor şi ai legământului pe care l-a făcut Dumnezeu cu părinţii noştri, când a zis lui Avraam: ‘Toate neamurile pământului vor fi binecuvântate în sămânţa ta.’","So phende ol prooroćǎ si vaś tumenqe haj vi vaś tumenqe solaxardǎs Pes o Del angla amare phure, kana phendǎs le Avraamosqe: « Pande kire ćhave avena binekuvintime savorre poporǎ la phuvǎqe. »",custom,29,33,1.1379310344827587
Acts_3_26,"Dumnezeu, după ce a ridicat pe Robul Său Isus, L-a trimis mai întâi vouă, ca să vă binecuvânteze, întorcând pe fiecare din voi de la fărădelegile sale.”","Pesqe robos ⌞⌞le Isusos⌟⌟ o Del dinǎs Les tumenqe maj anglal desar avrenqe. Bićhaldǎs Les tumenθe, kaś te binekuvintil tumen, kerindoj sakones andar tumenθe te mukhel pes nasulimasθar.",custom,27,28,1.037037037037037
Acts_4_1,"Pe când vorbeau Petru şi Ioan norodului, au venit la ei pe neaşteptate preoţii, căpitanul Templului şi saducheii,","Kana o Petru haj o Joan denas duma le poporosqe, avile pe lenθe ol raśaja, o baro le paznićenqo le Templosqe thaj ol .",custom,18,24,1.3333333333333333
Acts_4_2,foarte necăjiţi că învăţau pe norod şi vesteau în Isus învierea din morţi.,Von sas xolǎme vaś ke o Petru haj o Joan siklǎrenas le poporos haj phenenas ke ol mule avena sar sas o Isus.,custom,13,23,1.7692307692307692
Acts_4_3,"Au pus mâinile pe ei şi i-au aruncat în temniţă până a doua zi, căci se înserase.","Thode vast pe lenθe, thaj vaś ke aba kerdilǎsas rǎt, ćhudine len and‑e temnica ʒi o dujto ges.",custom,17,18,1.0588235294117647
Acts_4_4,"Însă mulţi din cei ce auziseră cuvântarea au crezut, şi numărul bărbaţilor credincioşi s-a ridicat aproape la cinci mii.",Ama but andar kola save aśundesas so phendǎsas o Petru pakǎjle. Haj ol murśa ⌞kaj pakǎnas⌟ aresle te aven kam panʒ mie.,custom,19,22,1.1578947368421053
Acts_4_5,"A doua zi, mai-marii norodului, bătrânii şi cărturarii s-au adunat împreună la Ierusalim,","O dujto ges, kidinǎs pes k‑o Jerusalim ⌞o Sinedrio savo si o Konsilio⌟: ol bare le poporosqe, ol phure haj ol siklǎrne Leʒǎqe,",custom,13,23,1.7692307692307692
Acts_4_6,"cu marele preot Ana, Caiafa, Ioan, Alexandru şi toţi cei ce se trăgeau din neamul marilor preoţi.","khethanes le maj bare raśajeça , le , le Joanoça, le Aleksandroça haj savorrença andar o nǎmo le maj bare raśajesqo.",custom,17,21,1.2352941176470589
Acts_4_7,Au pus pe Petru şi pe Ioan în mijlocul lor şi i-au întrebat: „Cu ce putere sau în numele cui aţi făcut voi lucrul acesta?”,Thode le Petros haj le Joanos maśkar penθe haj pućhle len: — Save zorǎça vaj ande kasqo anav kerden tume kadaja buki ?,custom,25,23,0.92
Acts_4_8,"Atunci Petru, plin de Duhul Sfânt, le-a zis: „Mai-mari ai norodului şi bătrâni ai lui Israel!","Atunći o , pherdo Somnal Duho, phendǎs lenqe: — Tume, ol maj bare haj ol maj phure andar o ⌞⌞Israel⌟⌟!",custom,16,20,1.25
Acts_4_9,"Fiindcă suntem traşi astăzi la răspundere pentru o facere de bine făcută unui om bolnav şi suntem întrebaţi cum a fost vindecat,","Tume pućhen amen ages pa jekh miśtipen kaj kerdǎm les jekhe manuśesqe nasfalo, ⌞⌞sar sas vov sastǎrdo⌟⌟.",custom,22,17,0.7727272727272727
Acts_4_10,"s-o ştiţi toţi şi s-o ştie tot norodul lui Israel! Omul acesta se înfăţişează înaintea voastră pe deplin sănătos în Numele lui Isus Hristos din Nazaret, pe care voi L-aţi răstignit, dar pe care Dumnezeu L-a înviat din morţi.","Ama te ʒanen tume savorre haj savorro poporo le Israelosqo! Kadava manuś beśel angla tumenθe sastevesto pand‑o Anav le Isusosqo andar o Nazaret. Les tume marden Les karfença p‑o truśul, ama o Del Les andar ol mule.",custom,39,37,0.9487179487179487
Acts_4_11,"El este ‘piatra lepădată de voi, zidarii, care a ajuns să fie pusă în capul unghiului’.","Vov, o Isus, si « o barr pa savesθe ol zidarǎ phende ke na‑i laćho te thon les k‑o kher , haj savo areslǎs o barr o maj importanto ».",custom,16,30,1.875
Acts_4_12,"În nimeni altul nu este mântuire, căci nu este sub cer niciun alt Nume dat oamenilor în care trebuie să fim mântuiţi.”","Na‑i aver koniva kaj aśtil te xastravel amen, vaś ke o Del na dinǎs le manuśenqe avre ʒenes tal‑o ćeri te avas xastrame lesθar.",custom,22,24,1.0909090909090908
Acts_4_13,"Când au văzut ei îndrăzneala lui Petru şi a lui Ioan, s-au mirat, întrucât ştiau că erau oameni necărturari şi de rând, şi au priceput că fuseseră cu Isus.",Ol bare dikhle ke o Petru haj o Joan den duma bi daraqo haj ke si bisiklǎrde haj sar orsavo manuś andar o poporo. Atunći von aćhile putarde mujeça haj xakǎrde ke sasas le Isusoça.,custom,29,35,1.206896551724138
Acts_4_14,"Dar, fiindcă vedeau lângă ei pe omul care fusese vindecat, nu puteau zice nimic împotrivă.","Ama, vaś ke dikhenas le manuśes savo sasas sastǎrdo beśindoj pe punrenθe paśa lenθe, n‑aśtisarde te phenen khanći kontra ⌞lenqi⌟.",custom,15,20,1.3333333333333333
Acts_4_15,"Le-au poruncit doar să iasă din sobor, s-au sfătuit între ei","Dine len porunka te inklen andar o Sinedrio, o Konsilio le judeenqo. Haj dine duma maśkar penθe,",custom,11,17,1.5454545454545454
Acts_4_16,"şi au zis: „Ce vom face oamenilor acestora? Căci este ştiut de toţi locuitorii Ierusalimului că prin ei s-a făcut o minune vădită, pe care n-o putem tăgădui.",phenindoj: — So te keras kadale manuśença? Vaś ke savorre manuśa kaj beśen and‑o Jerusalim ʒanen ke pande lenθe kerdilǎs jekh semno prinʒardo haj n‑aśtias te phenas ame ke na‑i kadja.,custom,28,31,1.1071428571428572
Acts_4_17,"Dar, ca să nu se lăţească vestea aceasta mai departe în norod, să-i ameninţăm şi să le poruncim ca de acum încolo să nu mai vorbească nimănui în Numele acesta.”","Ama, kaś te na ʒal maj dur vi maj but e vestǎ maśkar ol manuśa, te daravas len te na maj den duma nijekhesqe ande kadava anav!",custom,30,27,0.9
Acts_4_18,"Şi după ce i-au chemat, le-au poruncit să nu mai vorbească cu niciun chip, nici să mai înveţe pe oameni în Numele lui Isus.","Pala so akharde len, dine len porunka te na maj den duma haj te na maj siklǎren nisar and‑o Anav le Isusosqo.",custom,24,22,0.9166666666666666
Acts_4_19,"Drept răspuns, Petru şi Ioan le-au zis: „Judecaţi voi singuri dacă este drept înaintea lui Dumnezeu să ascultăm mai mult de voi decât de Dumnezeu,",O Petru haj o Joan dine lenqe anglal: — Krisinin tume te si miśto angl‑o Del te kandas tumen maj but desar le Devles.,custom,25,24,0.96
Acts_4_20,căci noi nu putem să nu vorbim despre ce am văzut şi am auzit.”,Vaś ke si te das duma pa sosθe dikhlǎm haj aśundǎm!,custom,14,11,0.7857142857142857
Acts_4_21,"I-au ameninţat din nou şi i-au lăsat să plece, căci nu ştiau cum să-i pedepsească, din pricina norodului, fiindcă toţi slăveau pe Dumnezeu pentru cele întâmplate.","Ol bare phirde te daraven len palem haj mekhle len te telǎren, anda ke na ʒanenas sar aśtinas te pedepsin len anda kodoja ke savorro poporo delas slava le Devles vaś ol bukǎ save kerdile.",custom,26,35,1.3461538461538463
Acts_4_22,Căci omul cu care se făcuse această minune de vindecare avea mai bine de patruzeci de ani.,Zerim le manuśes savo sasas sastǎrdo pande kadava baro semno sas les maj but de śtarvardeś berśa. Ol pakǎvne andar e khangeri le Jerusalimosqi rugin pen,custom,17,26,1.5294117647058822
Acts_4_23,"După ce li s-a dat drumul, ei s-au dus la ai lor şi le-au istorisit tot ce le spuseseră preoţii cei mai de seamă şi bătrânii.","Pala so ol bare mukhle len te ʒan, o Petru thaj o Joan avile penqe manuśenθe. Haj phende le manuśenqe so mothodesas lenqe ol bare raśaja haj ol phure.",custom,26,29,1.1153846153846154
Acts_4_24,"Când au auzit ei aceste lucruri, şi-au ridicat glasul toţi împreună către Dumnezeu şi au zis: „Stăpâne, Doamne, care ai făcut cerul, pământul, marea şi tot ce este în ele!","Kana aśunde von kadala bukǎ, rugisarde pen khethanes k‑o Del haj phende: — Tu, o maj baro Raj, savo kerdǎn o ćeri, e phuv, o baro pani haj sǎ so si ande lenθe ,",custom,30,34,1.1333333333333333
Acts_4_25,"Tu ai zis prin Duhul Sfânt, prin gura părintelui nostru David, robul Tău: ‘Pentru ce se întărâtă neamurile şi pentru ce cugetă noroadele lucruri deşarte?","Tu phendǎn pand‑o Somnal Duho, pand‑o muj amare phure dadesqo David, Kiro robo: « Sosθar xolǎjle ol nejudea haj sosθar ol poporǎ kerde planurǎ save na ʒana?",custom,25,27,1.08
Acts_4_26,Împăraţii pământului s-au răsculat şi domnitorii s-au unit împotriva Domnului şi împotriva Unsului Său.’,"Ol la phuvǎqe uśtile, ol bare kidine pen khethanes kontra le Rajesqi haj kontra le Thagaresqi saves Vov makhlǎs Les. »",custom,14,21,1.5
Acts_4_27,"În adevăr, împotriva Robului Tău celui sfânt, Isus, pe care L-ai uns Tu, s-au însoţit în cetatea aceasta Irod şi Pilat din Pont cu neamurile şi cu noroadele lui Israel,","Pe ćaćes ande kadaja ćetatǎ kidine pen o Irod haj o Poncio, khethanes le nejudeença haj bute manuśença andar o poporo Israel. Von sas kontra Kire Sfïntone Robosqi, le Isusosqi, saves makhlǎn Les.",custom,30,33,1.1
Acts_4_28,ca să facă tot ce hotărâse mai dinainte mâna Ta şi sfatul Tău.,Kadaja sas kaś te keren von so Tu alosardǎnas de anglal pande Kiri zor haj pande Kiri voja.,custom,13,18,1.3846153846153846
Acts_4_29,"Şi acum, Doamne, uită-Te la ameninţările lor, dă putere robilor Tăi să vestească Cuvântul Tău cu toată îndrăzneala","Haj akana, Raja, dikh sar phiren te daraven amen von! De zor Kire roburen, kaś te aśtias te phenas pa Kiro Lav bi daraqo!",custom,18,24,1.3333333333333333
Acts_4_30,"şi întinde-Ţi mâna, ca să se facă tămăduiri, minuni şi semne prin Numele Robului Tău celui sfânt, Isus.”","Haj sikav Kiri zor, kaś te sastǎras nasfalen haj te keras semnurǎ haj bare bukǎ, pand‑o Anav le Isusosqo, Kiro Sfïnto Robo!",custom,18,22,1.2222222222222223
Acts_4_31,"După ce s-au rugat ei, s-a cutremurat locul unde erau adunaţi; toţi s-au umplut de Duhul Sfânt şi vesteau Cuvântul lui Dumnezeu cu îndrăzneală.","Pala so rugisarde pen, o than kaj sas kidine izdravdǎs pes, savorre pherdile Somnal Duho haj phenenas o Lav le Devlesqo bi daraqo. Sar ol manuśa andar e khangeri le Jerusalimosqi sas sar jekh",custom,24,34,1.4166666666666667
Acts_4_32,"Mulţimea celor ce crezuseră era o inimă şi un suflet. Niciunul nu zicea că averile lui sunt ale lui, ci aveau toate de obşte.","Ol but pakǎvne ⌞and‑o Isus⌟ sas jekh ilo haj jekh gogi haj nijekh na phenelas ke so si les si lesqo, ta sǎ so sas len sas len khethanes.",custom,24,29,1.2083333333333333
Acts_4_33,Apostolii mărturiseau cu multă putere despre învierea Domnului Isus. Şi un mare har era peste toţi.,Ol apostolǎ denas duma savorrenqe bare zorǎça pa o ʒivdǎripen le Rajesqo Isus. Haj haro baro sas opral savorrenθe.,custom,16,19,1.1875
Acts_4_34,"Căci nu era niciunul printre ei care să ducă lipsă: toţi cei ce aveau ogoare sau case le vindeau, aduceau preţul lucrurilor vândute","Na sas nijekh maśkar lenθe saves te trebul les vareso, vaś ke kola saven sas len kïmpurǎ vaj khera bikinenas len, anenas ol love kaj lenas len",custom,23,27,1.173913043478261
Acts_4_35,"şi-l puneau la picioarele apostolilor, apoi se împărţea fiecăruia după cum avea nevoie.",haj thonas len k‑ol punre le apostolenqe haj pala kodoja denas sakones pala sar trebulas les. O Anania haj e Safira,custom,13,21,1.6153846153846154
Acts_4_36,"Iosif, numit de apostoli şi Barnaba, adică, în tălmăcire, „fiul mângâierii”, un levit, de neam din Cipru,","Sas jekh andar i insula Ćipro: O Josif, savesqe ol apostolǎ thodesas lesqe vi o anav Barnaba, savo amboldel pes 'kodova kaj zorǎrel le manuśen'.",custom,17,25,1.4705882352941178
Acts_4_37,"a vândut un ogor pe care-l avea, a adus banii şi i-a pus la picioarele apostolilor.","Vov bikindǎs jekh kïmpo kaj sas les, andǎs ol love haj thodǎs len k‑ol punre le apostolenqe.",custom,16,17,1.0625
Acts_5_1,"Dar un om numit Anania a vândut o moşioară, cu nevastă-sa Safira,","Ama sas jekh manuś kaj bućholas Anania. Vov, khethanes pesqe rromnǎça, kaj bućholas Safira, bikindǎs jekh than phuvǎqo",custom,12,18,1.5
Acts_5_2,"şi a oprit o parte din preţ cu ştirea nevestei lui, apoi a adus partea cealaltă şi a pus-o la picioarele apostolilor.","haj inkerdǎs pesqe jekh rig andar ol love, haj vi lesqi rromni ʒanelas. Atunći, vov andǎs okolaver rig andar ol love haj thodǎs la k‑ol punre le apostolenqe ⌞sar kana sas sǎ. ⌟",custom,22,33,1.5
Acts_5_3,"Petru i-a zis: „Anania, pentru ce ţi-a umplut Satana inima ca să minţi pe Duhul Sfânt şi să ascunzi o parte din preţul moşioarei?","O phendǎs lesqe: — Anania, sosθar thodǎs o Satana ande kǒ ilo te xoxaves le Somnale Duhos haj te inkeres tuqe andar ol love kaj lilǎn len kire thanesqe?",custom,24,29,1.2083333333333333
Acts_5_4,"Dacă n-o vindeai, nu rămânea ea a ta? Şi, după ce ai vândut-o, nu puteai să faci ce vrei cu preţul ei? Cum s-a putut naşte un astfel de gând în inima ta? N-ai minţit pe oameni, ci pe Dumnezeu.”","Te na bikinesas les, na aćhelas tuqe? Haj palal so tu bikindǎn les, na aćhenas tuqe ol love? Sar godisardǎn tut te keres kadaja buki? Tu na le manuśen xoxavdǎn len, ama le Devles.",custom,40,34,0.85
Acts_5_5,"Anania, când a auzit cuvintele acestea, a căzut jos şi şi-a dat sufletul. O mare frică a apucat pe toţi cei ce ascultau aceste lucruri.","Kana aśundǎs kadala bukǎ, o Anania pelǎs tele haj mulo. Jekh bari traś lilǎs len savorren kaj aśunenas kadala bukǎ.",custom,25,20,0.8
Acts_5_6,"Flăcăii s-au sculat, l-au învelit, l-au scos afară şi l-au îngropat.","Ol terne vazdine pen, pakǎrde les, ingerde les avri haj praxosarde les.",custom,11,12,1.0909090909090908
Acts_5_7,"Cam după trei ceasuri, a intrat şi nevastă-sa, fără să ştie ce se întâmplase.","Kam palal trin ćasurǎ avili vi e rromni le Ananiasqi, bi te ʒanel so sas.",custom,14,15,1.0714285714285714
Acts_5_8,"Petru i-a zis: „Spune-mi, cu atât aţi vândut moşioara?” „Da”, a răspuns ea, „cu atâta.”","O Petru phendǎs laqe: — Phen manqe, kadale lovença bikinden tumaro than? E Safira phendǎs: — Va, kadalença.",custom,15,18,1.2
Acts_5_9,"Atunci, Petru i-a zis: „Cum de v-aţi înţeles între voi să ispitiţi pe Duhul Domnului? Iată picioarele celor ce au îngropat pe bărbatul tău sunt la uşă şi te vor lua şi pe tine.”","Atunći o Petru phendǎs laqe: — Tume alosarden te atharen le Rajesqe Duhos. Sosθar? Dikh, kodola kaj praxosarde kire rromes si k‑o udar haj von ingerena vi tut!",custom,34,28,0.8235294117647058
Acts_5_10,"Ea a căzut îndată la picioarele lui şi şi-a dat sufletul. Când au intrat flăcăii, au găsit-o moartă; au scos-o afară şi au îngropat-o lângă bărbatul ei.","Andar jekh, voj pelǎs ke lesqe punre haj mulǎs. Kana gele andre ol terne, arakhle la muli. Inkalde la avri haj praxosarde la paśa laqo rrom.",custom,27,26,0.9629629629629629
Acts_5_11,O mare frică a cuprins toată adunarea şi pe toţi cei ce au auzit aceste lucruri.,Jekh bari traś lilǎs savorren andar e khangeri haj savorren kaj aśunde kadala bukǎ. Ol apostolǎ sastǎren bute manuśen,custom,16,19,1.1875
