ID,Text_ro,Text_rom
Acts_3_22,"În adevăr, Moise a zis părinţilor noştri: ‘Domnul Dumnezeul vostru vă va ridica dintre fraţii voştri un proroc ca mine; pe El să-L ascultaţi în tot ce vă va spune.","O Mojse ⌞delas duma pala o Isus kana⌟ phendǎs: « Andar tumaro poporo o Raj, tumaro Del, dela tumenqe jekhe proorokos sar manθe. Les te kanden Les, orso phenela tumenqe!"
Acts_3_23,Şi oricine nu va asculta de Prorocul acela va fi nimicit cu desăvârşire din mijlocul norodului.’,Thaj orkon na kerela so phenel kodova prooroko avela inkavdo andar o poporo haj mudardo. »
Acts_3_24,"De asemenea, toţi prorocii, de la Samuel şi ceilalţi care au urmat după el şi au vorbit, au vestit zilele acestea.","Haj vi savorre prooroćǎ, katar o Samuel vi okolaver kaj avile pala lesθe, dine duma pa kadala gesa."
Acts_3_25,"Voi sunteţi fiii prorocilor şi ai legământului pe care l-a făcut Dumnezeu cu părinţii noştri, când a zis lui Avraam: ‘Toate neamurile pământului vor fi binecuvântate în sămânţa ta.’","So phende ol prooroćǎ si vaś tumenqe haj vi vaś tumenqe solaxardǎs Pes o Del angla amare phure, kana phendǎs le Avraamosqe: « Pande kire ćhave avena binekuvintime savorre poporǎ la phuvǎqe. »"
Acts_3_26,"Dumnezeu, după ce a ridicat pe Robul Său Isus, L-a trimis mai întâi vouă, ca să vă binecuvânteze, întorcând pe fiecare din voi de la fărădelegile sale.”","Pesqe robos ⌞⌞le Isusos⌟⌟ o Del dinǎs Les tumenqe maj anglal desar avrenqe. Bićhaldǎs Les tumenθe, kaś te binekuvintil tumen, kerindoj sakones andar tumenθe te mukhel pes nasulimasθar."
Acts_4_1,"Pe când vorbeau Petru şi Ioan norodului, au venit la ei pe neaşteptate preoţii, căpitanul Templului şi saducheii,","Kana o Petru haj o Joan denas duma le poporosqe, avile pe lenθe ol raśaja, o baro le paznićenqo le Templosqe thaj ol ."
Acts_4_2,foarte necăjiţi că învăţau pe norod şi vesteau în Isus învierea din morţi.,Von sas xolǎme vaś ke o Petru haj o Joan siklǎrenas le poporos haj phenenas ke ol mule avena sar sas o Isus.
Acts_4_3,"Au pus mâinile pe ei şi i-au aruncat în temniţă până a doua zi, căci se înserase.","Thode vast pe lenθe, thaj vaś ke aba kerdilǎsas rǎt, ćhudine len and‑e temnica ʒi o dujto ges."
Acts_4_4,"Însă mulţi din cei ce auziseră cuvântarea au crezut, şi numărul bărbaţilor credincioşi s-a ridicat aproape la cinci mii.",Ama but andar kola save aśundesas so phendǎsas o Petru pakǎjle. Haj ol murśa ⌞kaj pakǎnas⌟ aresle te aven kam panʒ mie.
Acts_4_5,"A doua zi, mai-marii norodului, bătrânii şi cărturarii s-au adunat împreună la Ierusalim,","O dujto ges, kidinǎs pes k‑o Jerusalim ⌞o Sinedrio savo si o Konsilio⌟: ol bare le poporosqe, ol phure haj ol siklǎrne Leʒǎqe,"
Acts_4_6,"cu marele preot Ana, Caiafa, Ioan, Alexandru şi toţi cei ce se trăgeau din neamul marilor preoţi.","khethanes le maj bare raśajeça , le , le Joanoça, le Aleksandroça haj savorrença andar o nǎmo le maj bare raśajesqo."
Acts_4_7,Au pus pe Petru şi pe Ioan în mijlocul lor şi i-au întrebat: „Cu ce putere sau în numele cui aţi făcut voi lucrul acesta?”,Thode le Petros haj le Joanos maśkar penθe haj pućhle len: — Save zorǎça vaj ande kasqo anav kerden tume kadaja buki ?
Acts_4_8,"Atunci Petru, plin de Duhul Sfânt, le-a zis: „Mai-mari ai norodului şi bătrâni ai lui Israel!","Atunći o , pherdo Somnal Duho, phendǎs lenqe: — Tume, ol maj bare haj ol maj phure andar o ⌞⌞Israel⌟⌟!"
Acts_4_9,"Fiindcă suntem traşi astăzi la răspundere pentru o facere de bine făcută unui om bolnav şi suntem întrebaţi cum a fost vindecat,","Tume pućhen amen ages pa jekh miśtipen kaj kerdǎm les jekhe manuśesqe nasfalo, ⌞⌞sar sas vov sastǎrdo⌟⌟."
Acts_4_10,"s-o ştiţi toţi şi s-o ştie tot norodul lui Israel! Omul acesta se înfăţişează înaintea voastră pe deplin sănătos în Numele lui Isus Hristos din Nazaret, pe care voi L-aţi răstignit, dar pe care Dumnezeu L-a înviat din morţi.","Ama te ʒanen tume savorre haj savorro poporo le Israelosqo! Kadava manuś beśel angla tumenθe sastevesto pand‑o Anav le Isusosqo andar o Nazaret. Les tume marden Les karfença p‑o truśul, ama o Del Les andar ol mule."
Acts_4_11,"El este ‘piatra lepădată de voi, zidarii, care a ajuns să fie pusă în capul unghiului’.","Vov, o Isus, si « o barr pa savesθe ol zidarǎ phende ke na‑i laćho te thon les k‑o kher , haj savo areslǎs o barr o maj importanto »."
Acts_4_12,"În nimeni altul nu este mântuire, căci nu este sub cer niciun alt Nume dat oamenilor în care trebuie să fim mântuiţi.”","Na‑i aver koniva kaj aśtil te xastravel amen, vaś ke o Del na dinǎs le manuśenqe avre ʒenes tal‑o ćeri te avas xastrame lesθar."
Acts_4_13,"Când au văzut ei îndrăzneala lui Petru şi a lui Ioan, s-au mirat, întrucât ştiau că erau oameni necărturari şi de rând, şi au priceput că fuseseră cu Isus.",Ol bare dikhle ke o Petru haj o Joan den duma bi daraqo haj ke si bisiklǎrde haj sar orsavo manuś andar o poporo. Atunći von aćhile putarde mujeça haj xakǎrde ke sasas le Isusoça.
Acts_4_14,"Dar, fiindcă vedeau lângă ei pe omul care fusese vindecat, nu puteau zice nimic împotrivă.","Ama, vaś ke dikhenas le manuśes savo sasas sastǎrdo beśindoj pe punrenθe paśa lenθe, n‑aśtisarde te phenen khanći kontra ⌞lenqi⌟."
Acts_4_15,"Le-au poruncit doar să iasă din sobor, s-au sfătuit între ei","Dine len porunka te inklen andar o Sinedrio, o Konsilio le judeenqo. Haj dine duma maśkar penθe,"
Acts_4_16,"şi au zis: „Ce vom face oamenilor acestora? Căci este ştiut de toţi locuitorii Ierusalimului că prin ei s-a făcut o minune vădită, pe care n-o putem tăgădui.",phenindoj: — So te keras kadale manuśença? Vaś ke savorre manuśa kaj beśen and‑o Jerusalim ʒanen ke pande lenθe kerdilǎs jekh semno prinʒardo haj n‑aśtias te phenas ame ke na‑i kadja.
Acts_4_17,"Dar, ca să nu se lăţească vestea aceasta mai departe în norod, să-i ameninţăm şi să le poruncim ca de acum încolo să nu mai vorbească nimănui în Numele acesta.”","Ama, kaś te na ʒal maj dur vi maj but e vestǎ maśkar ol manuśa, te daravas len te na maj den duma nijekhesqe ande kadava anav!"
Acts_4_18,"Şi după ce i-au chemat, le-au poruncit să nu mai vorbească cu niciun chip, nici să mai înveţe pe oameni în Numele lui Isus.","Pala so akharde len, dine len porunka te na maj den duma haj te na maj siklǎren nisar and‑o Anav le Isusosqo."
Acts_4_19,"Drept răspuns, Petru şi Ioan le-au zis: „Judecaţi voi singuri dacă este drept înaintea lui Dumnezeu să ascultăm mai mult de voi decât de Dumnezeu,",O Petru haj o Joan dine lenqe anglal: — Krisinin tume te si miśto angl‑o Del te kandas tumen maj but desar le Devles.
Acts_4_20,căci noi nu putem să nu vorbim despre ce am văzut şi am auzit.”,Vaś ke si te das duma pa sosθe dikhlǎm haj aśundǎm!
Acts_4_21,"I-au ameninţat din nou şi i-au lăsat să plece, căci nu ştiau cum să-i pedepsească, din pricina norodului, fiindcă toţi slăveau pe Dumnezeu pentru cele întâmplate.","Ol bare phirde te daraven len palem haj mekhle len te telǎren, anda ke na ʒanenas sar aśtinas te pedepsin len anda kodoja ke savorro poporo delas slava le Devles vaś ol bukǎ save kerdile."
Acts_4_22,Căci omul cu care se făcuse această minune de vindecare avea mai bine de patruzeci de ani.,Zerim le manuśes savo sasas sastǎrdo pande kadava baro semno sas les maj but de śtarvardeś berśa. Ol pakǎvne andar e khangeri le Jerusalimosqi rugin pen
Acts_4_23,"După ce li s-a dat drumul, ei s-au dus la ai lor şi le-au istorisit tot ce le spuseseră preoţii cei mai de seamă şi bătrânii.","Pala so ol bare mukhle len te ʒan, o Petru thaj o Joan avile penqe manuśenθe. Haj phende le manuśenqe so mothodesas lenqe ol bare raśaja haj ol phure."
Acts_4_24,"Când au auzit ei aceste lucruri, şi-au ridicat glasul toţi împreună către Dumnezeu şi au zis: „Stăpâne, Doamne, care ai făcut cerul, pământul, marea şi tot ce este în ele!","Kana aśunde von kadala bukǎ, rugisarde pen khethanes k‑o Del haj phende: — Tu, o maj baro Raj, savo kerdǎn o ćeri, e phuv, o baro pani haj sǎ so si ande lenθe ,"
Acts_4_25,"Tu ai zis prin Duhul Sfânt, prin gura părintelui nostru David, robul Tău: ‘Pentru ce se întărâtă neamurile şi pentru ce cugetă noroadele lucruri deşarte?","Tu phendǎn pand‑o Somnal Duho, pand‑o muj amare phure dadesqo David, Kiro robo: « Sosθar xolǎjle ol nejudea haj sosθar ol poporǎ kerde planurǎ save na ʒana?"
Acts_4_26,Împăraţii pământului s-au răsculat şi domnitorii s-au unit împotriva Domnului şi împotriva Unsului Său.’,"Ol la phuvǎqe uśtile, ol bare kidine pen khethanes kontra le Rajesqi haj kontra le Thagaresqi saves Vov makhlǎs Les. »"
Acts_4_27,"În adevăr, împotriva Robului Tău celui sfânt, Isus, pe care L-ai uns Tu, s-au însoţit în cetatea aceasta Irod şi Pilat din Pont cu neamurile şi cu noroadele lui Israel,","Pe ćaćes ande kadaja ćetatǎ kidine pen o Irod haj o Poncio, khethanes le nejudeença haj bute manuśença andar o poporo Israel. Von sas kontra Kire Sfïntone Robosqi, le Isusosqi, saves makhlǎn Les."
Acts_4_28,ca să facă tot ce hotărâse mai dinainte mâna Ta şi sfatul Tău.,Kadaja sas kaś te keren von so Tu alosardǎnas de anglal pande Kiri zor haj pande Kiri voja.
Acts_4_29,"Şi acum, Doamne, uită-Te la ameninţările lor, dă putere robilor Tăi să vestească Cuvântul Tău cu toată îndrăzneala","Haj akana, Raja, dikh sar phiren te daraven amen von! De zor Kire roburen, kaś te aśtias te phenas pa Kiro Lav bi daraqo!"
Acts_4_30,"şi întinde-Ţi mâna, ca să se facă tămăduiri, minuni şi semne prin Numele Robului Tău celui sfânt, Isus.”","Haj sikav Kiri zor, kaś te sastǎras nasfalen haj te keras semnurǎ haj bare bukǎ, pand‑o Anav le Isusosqo, Kiro Sfïnto Robo!"
Acts_4_31,"După ce s-au rugat ei, s-a cutremurat locul unde erau adunaţi; toţi s-au umplut de Duhul Sfânt şi vesteau Cuvântul lui Dumnezeu cu îndrăzneală.","Pala so rugisarde pen, o than kaj sas kidine izdravdǎs pes, savorre pherdile Somnal Duho haj phenenas o Lav le Devlesqo bi daraqo. Sar ol manuśa andar e khangeri le Jerusalimosqi sas sar jekh"
Acts_4_32,"Mulţimea celor ce crezuseră era o inimă şi un suflet. Niciunul nu zicea că averile lui sunt ale lui, ci aveau toate de obşte.","Ol but pakǎvne ⌞and‑o Isus⌟ sas jekh ilo haj jekh gogi haj nijekh na phenelas ke so si les si lesqo, ta sǎ so sas len sas len khethanes."
Acts_4_33,Apostolii mărturiseau cu multă putere despre învierea Domnului Isus. Şi un mare har era peste toţi.,Ol apostolǎ denas duma savorrenqe bare zorǎça pa o ʒivdǎripen le Rajesqo Isus. Haj haro baro sas opral savorrenθe.
Acts_4_34,"Căci nu era niciunul printre ei care să ducă lipsă: toţi cei ce aveau ogoare sau case le vindeau, aduceau preţul lucrurilor vândute","Na sas nijekh maśkar lenθe saves te trebul les vareso, vaś ke kola saven sas len kïmpurǎ vaj khera bikinenas len, anenas ol love kaj lenas len"
Acts_4_35,"şi-l puneau la picioarele apostolilor, apoi se împărţea fiecăruia după cum avea nevoie.",haj thonas len k‑ol punre le apostolenqe haj pala kodoja denas sakones pala sar trebulas les. O Anania haj e Safira
Acts_4_36,"Iosif, numit de apostoli şi Barnaba, adică, în tălmăcire, „fiul mângâierii”, un levit, de neam din Cipru,","Sas jekh andar i insula Ćipro: O Josif, savesqe ol apostolǎ thodesas lesqe vi o anav Barnaba, savo amboldel pes 'kodova kaj zorǎrel le manuśen'."
Acts_4_37,"a vândut un ogor pe care-l avea, a adus banii şi i-a pus la picioarele apostolilor.","Vov bikindǎs jekh kïmpo kaj sas les, andǎs ol love haj thodǎs len k‑ol punre le apostolenqe."
Acts_5_1,"Dar un om numit Anania a vândut o moşioară, cu nevastă-sa Safira,","Ama sas jekh manuś kaj bućholas Anania. Vov, khethanes pesqe rromnǎça, kaj bućholas Safira, bikindǎs jekh than phuvǎqo"
Acts_5_2,"şi a oprit o parte din preţ cu ştirea nevestei lui, apoi a adus partea cealaltă şi a pus-o la picioarele apostolilor.","haj inkerdǎs pesqe jekh rig andar ol love, haj vi lesqi rromni ʒanelas. Atunći, vov andǎs okolaver rig andar ol love haj thodǎs la k‑ol punre le apostolenqe ⌞sar kana sas sǎ. ⌟"
Acts_5_3,"Petru i-a zis: „Anania, pentru ce ţi-a umplut Satana inima ca să minţi pe Duhul Sfânt şi să ascunzi o parte din preţul moşioarei?","O phendǎs lesqe: — Anania, sosθar thodǎs o Satana ande kǒ ilo te xoxaves le Somnale Duhos haj te inkeres tuqe andar ol love kaj lilǎn len kire thanesqe?"
Acts_5_4,"Dacă n-o vindeai, nu rămânea ea a ta? Şi, după ce ai vândut-o, nu puteai să faci ce vrei cu preţul ei? Cum s-a putut naşte un astfel de gând în inima ta? N-ai minţit pe oameni, ci pe Dumnezeu.”","Te na bikinesas les, na aćhelas tuqe? Haj palal so tu bikindǎn les, na aćhenas tuqe ol love? Sar godisardǎn tut te keres kadaja buki? Tu na le manuśen xoxavdǎn len, ama le Devles."
Acts_5_5,"Anania, când a auzit cuvintele acestea, a căzut jos şi şi-a dat sufletul. O mare frică a apucat pe toţi cei ce ascultau aceste lucruri.","Kana aśundǎs kadala bukǎ, o Anania pelǎs tele haj mulo. Jekh bari traś lilǎs len savorren kaj aśunenas kadala bukǎ."
Acts_5_6,"Flăcăii s-au sculat, l-au învelit, l-au scos afară şi l-au îngropat.","Ol terne vazdine pen, pakǎrde les, ingerde les avri haj praxosarde les."
Acts_5_7,"Cam după trei ceasuri, a intrat şi nevastă-sa, fără să ştie ce se întâmplase.","Kam palal trin ćasurǎ avili vi e rromni le Ananiasqi, bi te ʒanel so sas."
Acts_5_8,"Petru i-a zis: „Spune-mi, cu atât aţi vândut moşioara?” „Da”, a răspuns ea, „cu atâta.”","O Petru phendǎs laqe: — Phen manqe, kadale lovença bikinden tumaro than? E Safira phendǎs: — Va, kadalença."
Acts_5_9,"Atunci, Petru i-a zis: „Cum de v-aţi înţeles între voi să ispitiţi pe Duhul Domnului? Iată picioarele celor ce au îngropat pe bărbatul tău sunt la uşă şi te vor lua şi pe tine.”","Atunći o Petru phendǎs laqe: — Tume alosarden te atharen le Rajesqe Duhos. Sosθar? Dikh, kodola kaj praxosarde kire rromes si k‑o udar haj von ingerena vi tut!"
Acts_5_10,"Ea a căzut îndată la picioarele lui şi şi-a dat sufletul. Când au intrat flăcăii, au găsit-o moartă; au scos-o afară şi au îngropat-o lângă bărbatul ei.","Andar jekh, voj pelǎs ke lesqe punre haj mulǎs. Kana gele andre ol terne, arakhle la muli. Inkalde la avri haj praxosarde la paśa laqo rrom."
Acts_5_11,O mare frică a cuprins toată adunarea şi pe toţi cei ce au auzit aceste lucruri.,Jekh bari traś lilǎs savorren andar e khangeri haj savorren kaj aśunde kadala bukǎ. Ol apostolǎ sastǎren bute manuśen
Acts_5_12,Prin mâinile apostolilor se făceau multe semne şi minuni în norod. Toţi stăteau împreună în pridvorul lui Solomon,Ol apostolǎ kerenas but semnurǎ haj bare bukǎ maśkar o poporo. Savorre ⌞pakǎvne⌟ kidenas pen khethanes and‑o le Solomonosqo
Acts_5_13,"şi niciunul din ceilalţi nu cuteza să se lipească de ei, dar norodul îi lăuda în gura mare.",haj nijekh andar okolaver manuśa na tromalas te ʒal paśa lenθe. Ama o poporo aśarelas len but.
Acts_5_14,"Numărul celor ce credeau în Domnul, bărbaţi şi femei, se mărea tot mai mult,","Haj vi maj but manuśa, murśa haj ʒuvlǎ, pakǎnas and‑o Raj."
Acts_5_15,"până acolo că scoteau pe bolnavi chiar pe uliţe şi îi puneau pe paturi şi pe aşternuturi, pentru ca, atunci când va trece Petru, măcar umbra lui să treacă peste vreunul din ei.","Kadja ke ol manuśa inkalenas penqe nasfalen and‑ol droma haj thonas len tele p‑ol sovthana haj p‑ol targe. Vaś ke, atunći kana nakhela o , śaj ke lesqi ućhal perela opral varesavesθe andar lenθe."
Acts_5_16,"Mulţimea, de asemenea, alerga la Ierusalim, din cetăţile vecine, şi aducea pe cei bolnavi şi pe cei chinuiţi de duhuri necurate: şi toţi se vindecau.","Kidenas pen k‑o Jerusalim vi manuśa andar ol ćetate kaj sas paśa o Jerusalim, haj anenas le nasfalen haj le manuśen saven sas len beng, haj savorre sastǒnas. Ol apostolǎ si phandavde and‑e temnica haj pala kodoja vestǎrde"
Acts_5_17,"Însă marele preot şi toţi cei ce erau împreună cu el, adică partida saducheilor, s-au sculat plini de pizmă,","Vaś kadala, o maj baro raśaj haj savorre kaj sas leça, save sas andar ol sadukea, astarde atunći bari invidia p‑ol apostolǎ."
Acts_5_18,au pus mâinile pe apostoli şi i-au aruncat în temniţa de obşte.,Thode o vast p‑ol apostolǎ haj ćhudine len and‑o phandavipen la ćetatǎqo.
Acts_5_19,"Dar un înger al Domnului a deschis uşile temniţei, noaptea, i-a scos afară şi le-a zis:","Ama e rǎt, jekh ïnʒeri le Rajesqo putardǎs ol udara katar o phandavipen, inkalavdǎs le apostolen avri haj phendǎs lenqe: —"
Acts_5_20,"„Duceţi-vă, staţi în Templu şi vestiţi norodului toate cuvintele vieţii acesteia.”","Ʒan, beśen and‑e bar le Templosqi haj phenen le manuśenqe sǎ pa kadava nevo Ʒivipen!"
Acts_5_21,"Când au auzit ei aceste vorbe, au intrat dis-de-dimineaţă în Templu şi au început să înveţe pe norod. Marele preot şi cei ce erau cu el au venit pe neaşteptate, au adunat soborul şi pe toată bătrânimea fiilor lui Israel şi au trimis la temniţă să aducă pe apostoli.","Kana von aśunde, gele derano and‑e bar le Templosqi haj astarde te siklǎren le manuśen. Sa atunći o maj baro raśaj haj kodola kaj sas leça, kidine le manuśen andar o Sinedrio, kaj sas o divano le phurenqo andar o Israel. Haj bićhalde paznićen k‑o phandavipen te anen le apostolen."
Acts_5_22,"Aprozii, la venirea lor, nu i-au găsit în temniţă. S-au întors şi au spus astfel:","Ama kana aresle ol paznićǎ, na arakhle len and‑o phandavipen. Irisajle haj phende: —"
Acts_5_23,"„Temniţa am găsit-o încuiată cu toată grija, şi pe păzitori stând în picioare la uşi, dar, când am deschis, n-am găsit pe nimeni înăuntru.”","O phandavipen sas but miśto phandlo haj ol temnićerǎ beśenas ande punrenθe k‑ol udara, ama kana putardǎm, na arakhlǎm khanikas andre!"
